"","EvseID","ChargingStationId","Accessibility","latitude","longitude","City","Country","PostalCode","Street","IsOpen24Hours","LastUpdate","DynamicInfoAvailable","DynamicPowerLevel","ChargingFacility_power","ChargingFacility_powertype"
"9994","CH*ECUEXL5SVA8UT9TWWRMYEXR7FBP8PA","CH*ECUEXL5SVA8UT9TWWRMYEXR7FBP8PA","Free publicly accessible",46.807122,9.838434,"Davos","CHE","7260","Promenade 142",TRUE,NA,"auto","False",50,"DC"
"9995","CH*ECUEY2979E8RQE9SECHMYJYJXHGACW","CH*ECUEY2979E8RQE9SECHMYJYJXHGACW","Free publicly accessible",47.357352,8.272433,"Wohlen","CHE","5610","Allmendstrasse 2",TRUE,NA,"auto","False",11,"AC_3_PHASE"
"9996","CH*ECUEVKE68ABJJQKPXRS5MXM85LW9DA","CH*ECUEVKE68ABJJQKPXRS5MXM85LW9DA","Free publicly accessible",47.004928,7.428198,"Kirchlindach","CHE","3038","Buchsistrasse 4",TRUE,NA,"auto","False",22,"AC_3_PHASE"
"9997","CH*ECUEHXGKAVH4M2F8YX4VHM947WFJ5Z","CH*ECUEHXGKAVH4M2F8YX4VHM947WFJ5Z","Free publicly accessible",47.090624,8.252548,"Rothenburg","CHE","6023","Stationsstrasse 89",TRUE,NA,"auto","False",22,"AC_3_PHASE"
"9998","CH*ECUEDPUG8T9PVJCAYNLL9UFJ5RGRYS","CH*ECUEDPUG8T9PVJCAYNLL9UFJ5RGRYS","Free publicly accessible",46.655524,7.870736,"Gsteigwiler","CHE","3814","Bühl",TRUE,NA,"auto","False",11,"AC_3_PHASE"
"9999","CH*ECUEQPRDHKZ3JXGHW8MXTF9CGT45EA","CH*ECUEQPRDHKZ3JXGHW8MXTF9CGT45EA","Free publicly accessible",46.732464,7.621669,"Gwatt (Thun)","CHE","3645","Schorenstrasse 39",TRUE,NA,"auto","False",22,"AC_3_PHASE"
"10000","CH*ECUEWGTLET3LLQTBY3ZTJ9YA9CCXPA","CH*ECUEWGTLET3LLQTBY3ZTJ9YA9CCXPA","Free publicly accessible",47.374426,9.199352,"Degersheim","CHE","9113","Kirchweg 2",TRUE,NA,"auto","False",150,"DC"
"10001","CH*ECUEEPDY27TL7DW96RY29VKCFNZBLX","CH*ECUEEPDY27TL7DW96RY29VKCFNZBLX","Free publicly accessible",47.223674,8.984728,"Uznach","CHE","8730","Webereistrasse 9",TRUE,NA,"auto","False",22,"AC_3_PHASE"
"10002","CH*ECUEXSAH4V3TGCF6JCENAF9V35HVPA","CH*ECUEXSAH4V3TGCF6JCENAF9V35HVPA","Free publicly accessible",47.040217,9.438991,"Mels","CHE","8887","Wolfrietstrasse 4",TRUE,NA,"auto","False",22,"AC_3_PHASE"
"10003","CH*ECUEZEDKB9LZSTHM8RAL8A8XE4VK5Q","CH*ECUEZEDKB9LZSTHM8RAL8A8XE4VK5Q","Free publicly accessible",46.355131,8.04503,"Mörel-Filet","CHE","3983","Furkastrasse 12",TRUE,NA,"auto","False",22,"AC_3_PHASE"
"10004","CH*ECUEQFGDHCCJJ3B46SFGHP569264TQ","CH*ECUEQFGDHCCJJ3B46SFGHP569264TQ","Free publicly accessible",47.45708,7.808272,"Zunzgen","CHE","4455","Hauptstrasse 1",TRUE,NA,"auto","False",22,"AC_3_PHASE"
"10005","CH*ECUEVQ639JHF9K6WG7DVMC9NYSZ6X2","CH*ECUEVQ639JHF9K6WG7DVMC9NYSZ6X2","Free publicly accessible",46.97621,8.420368,"Buochs","CHE","6374","Parkettistrasse 3",TRUE,NA,"auto","False",22,"AC_3_PHASE"
"10006","CH*ECUEDB69QBX7R8PSAST2AEF6TZA2S2","CH*ECUEDB69QBX7R8PSAST2AEF6TZA2S2","Free publicly accessible",47.397035,8.448891,"Schlieren","CHE","8952","Uitikonerstrasse 9",TRUE,NA,"auto","False",11,"AC_3_PHASE"
"10007","CH*ECUE3WUPUR3UKDDQLDT2FCGWBM7H7A","CH*ECUE3WUPUR3UKDDQLDT2FCGWBM7H7A","Free publicly accessible",47.499306,8.410426,"Oberweningen","CHE","8165","Chlupfstrasse 7",TRUE,NA,"auto","False",22,"AC_3_PHASE"
"10008","CH*ECUEEKRD48AMMGMDZCAKNYDMPXYA8Z","CH*ECUEEKRD48AMMGMDZCAKNYDMPXYA8Z","Free publicly accessible",47.045174,7.275112,"Aarberg","CHE","3270","Hans-Müller-Weg",TRUE,NA,"auto","False",22,"AC_3_PHASE"
"10009","CH*ECUEWH88M8YGXENGY9MTRFR47K89M3","CH*ECUEWH88M8YGXENGY9MTRFR47K89M3","Free publicly accessible",46.555614,6.570498,"Crissier","CHE","1023","Chemin de Closalet 19",TRUE,NA,"auto","False",22,"AC_3_PHASE"
"10010","CH*ECUEHQJN9X4X9AYPCR2Y4KZAX4UANS","CH*ECUEHQJN9X4X9AYPCR2Y4KZAX4UANS","Free publicly accessible",47.524069,7.744711,"Giebenach","CHE","4304","Moosmattstrasse 4",TRUE,NA,"auto","False",11,"AC_3_PHASE"
"10011","CH*ECUETLBLN3DNRZAMA6PB7NR8AFYJZQ","CH*ECUETLBLN3DNRZAMA6PB7NR8AFYJZQ","Free publicly accessible",46.489577,7.561811,"Adelboden","CHE","3715","Landstrasse 65",TRUE,NA,"auto","False",11,"AC_3_PHASE"
"10012","CH*ECUE9RN3Q94NA7JDWJXQBYPXXDLAF2","CH*ECUE9RN3Q94NA7JDWJXQBYPXXDLAF2","Free publicly accessible",46.49021,7.268274,"Saanen","CHE","3792","Spitzhornweg 30",TRUE,NA,"auto","False",11,"AC_3_PHASE"
"10013","CH*ECUE3J46JWS8985G62P8DHHQ5UF9BQ","CH*ECUE3J46JWS8985G62P8DHHQ5UF9BQ","Free publicly accessible",46.556544,6.571191,"Crissier","CHE","1023","Chemin de Closalet 19",TRUE,NA,"auto","False",22,"AC_3_PHASE"
"10014","CH*ECUEF4WCQWKVGSXH6G6PLEBU5C5RSZ","CH*ECUEF4WCQWKVGSXH6G6PLEBU5C5RSZ","Free publicly accessible",47.401948,8.049702,"Aarau","CHE","5000","Aarenaustrasse 61",TRUE,NA,"auto","False",22,"AC_3_PHASE"
"10015","CH*ECUE7NQU7P3ZHB9FYTCZDVTFXU2RQA","CH*ECUE7NQU7P3ZHB9FYTCZDVTFXU2RQA","Free publicly accessible",47.21908,8.152296,"Rickenbach","CHE","6221","Unt. Parkplatz Gemeindehaus",TRUE,NA,"auto","False",22,"AC_3_PHASE"
"10016","CH*ECUE27SMM4SBD7TF8Y34L5WA8TZ76S","CH*ECUE27SMM4SBD7TF8Y34L5WA8TZ76S","Free publicly accessible",47.703328,8.644524,"Schaffhausen","CHE","8200","Grubenstrasse 73",TRUE,NA,"auto","False",22,"AC_3_PHASE"
"10017","CH*ECUEB3FDSE2GSXT8CPUNTBF8EGCZCS","CH*ECUEB3FDSE2GSXT8CPUNTBF8EGCZCS","Free publicly accessible",47.288519,9.534824,"Rüthi","CHE","9464","Stockenstrasse 30",TRUE,NA,"auto","False",22,"AC_3_PHASE"
"10018","CH*ECUERUBPB4UC7Z6HYLNZDTLGAMCCFX","CH*ECUERUBPB4UC7Z6HYLNZDTLGAMCCFX","Free publicly accessible",47.288508,9.534816,"Rüthi","CHE","9464","Stockenstrasse 30",TRUE,NA,"auto","False",22,"AC_3_PHASE"
"10019","CH*ECUEQXKE9WHHUSJEGHQNKXBW6MWFVX","CH*ECUEQXKE9WHHUSJEGHQNKXBW6MWFVX","Free publicly accessible",47.085848,7.825149,"Wyssachen","CHE","4954","Dürrenbühl 122",TRUE,NA,"auto","False",22,"AC_3_PHASE"
"10020","CH*ECUEP74UVZ9CQBWK9TEA3F9AT3TRXS","CH*ECUEP74UVZ9CQBWK9TEA3F9AT3TRXS","Free publicly accessible",46.950664,7.393936,"Bern","CHE","3027","Eymattstrasse 7",TRUE,NA,"auto","False",22,"AC_3_PHASE"
"10021","CH*ECUEZZXTLPAS5EG6N8JXBXHFTTYGHW","CH*ECUEZZXTLPAS5EG6N8JXBXHFTTYGHW","Free publicly accessible",46.950706,7.393571,"Bern","CHE","3027","Eymattstrasse 7",TRUE,NA,"auto","False",11,"AC_3_PHASE"
"10022","CH*ECUEQ8QU6JLTSQ89TCXL7R9GMEV4HQ","CH*ECUEQ8QU6JLTSQ89TCXL7R9GMEV4HQ","Free publicly accessible",47.477635,9.496733,"Rorschach","CHE","9400","Hauptstrasse 17",TRUE,NA,"auto","False",22,"AC_3_PHASE"
"10023","CH*ECUE4WCCGCRL7NRJNUALWJU4W4UX9X","CH*ECUE4WCCGCRL7NRJNUALWJU4W4UX9X","Free publicly accessible",46.950677,7.393592,"Bern","CHE","3027","Eymattstrasse 7",TRUE,NA,"auto","False",11,"AC_3_PHASE"
"10024","CH*ECUEBXEXE4AHWS56FV6FQ46A98U9HS","CH*ECUEBXEXE4AHWS56FV6FQ46A98U9HS","Free publicly accessible",47.223789,8.984667,"Uznach","CHE","8730","Webereistrasse 11",TRUE,NA,"auto","False",22,"AC_3_PHASE"
"10025","CH*ECUECMGYZFRNFH52EVQ4P5FJGZXNB2","CH*ECUECMGYZFRNFH52EVQ4P5FJGZXNB2","Free publicly accessible",47.099246,9.069323,"Näfels","CHE","8752","Bahnhofstrasse 39",TRUE,NA,"auto","False",22,"AC_3_PHASE"
"10026","CH*ECUEZY5BDCFPWJHZGDL2D8QR5T8XA3","CH*ECUEZY5BDCFPWJHZGDL2D8QR5T8XA3","Free publicly accessible",47.474061,9.515962,"Rorschacherberg","CHE","9404","Thalerstrasse 57",TRUE,NA,"auto","False",11,"AC_3_PHASE"
"10027","CH*ECUETB53WHSXJVQ8PMVE2GG34FS4HW","CH*ECUETB53WHSXJVQ8PMVE2GG34FS4HW","Free publicly accessible",47.085849,7.82519,"Wyssachen","CHE","4954","Dürrenbühl 122",TRUE,NA,"auto","False",22,"AC_3_PHASE"
"10028","CH*ECUEMKXNFPXQMYEMY72N986SM65SVW","CH*ECUEMKXNFPXQMYEMY72N986SM65SVW","Free publicly accessible",46.95064,7.393612,"Bern","CHE","3027","Eymattstrasse 7",TRUE,NA,"auto","False",11,"AC_3_PHASE"
"10029","CH*ECUEWZEAZMHQWA92T5JYRJEYV45FAW","CH*ECUEWZEAZMHQWA92T5JYRJEYV45FAW","Free publicly accessible",47.085835,7.825084,"Wyssachen","CHE","4954","Dürrenbühl 122",TRUE,NA,"auto","False",22,"AC_3_PHASE"
"10030","CH*ECUEG3MLYJW6FCKLXHPRPCMYUH3DEQ","CH*ECUEG3MLYJW6FCKLXHPRPCMYUH3DEQ","Free publicly accessible",47.08585,7.825227,"Wyssachen","CHE","4954","Dürrenbühl 122",TRUE,NA,"auto","False",22,"AC_3_PHASE"
"10031","CH*ECUEZ8LMJQWHYJFLFJDK9XLCRBV4W2","CH*ECUEZ8LMJQWHYJFLFJDK9XLCRBV4W2","Free publicly accessible",47.087437,7.827172,"Wyssachen","CHE","4954","Dürrenbühl 122",TRUE,NA,"auto","False",22,"AC_3_PHASE"
"10032","CH*ECUEQKWTSNJ6HN5WL3JKHV7WUG9RTZ","CH*ECUEQKWTSNJ6HN5WL3JKHV7WUG9RTZ","Free publicly accessible",47.087466,7.827174,"Wyssachen","CHE","4954","Dürrenbühl 122",TRUE,NA,"auto","False",22,"AC_3_PHASE"
"10033","CH*ECUE9E9LZPQLJDDKKXJQQH2RGEVMM3","CH*ECUE9E9LZPQLJDDKKXJQQH2RGEVMM3","Free publicly accessible",47.163356,7.382543,"Schweiz","CHE","-","597M+82 Grenchen",TRUE,NA,"auto","False",11,"AC_3_PHASE"
"10034","CH*ECUEJ64J38ZKXJJAFSSFFB4HLWT6CS","CH*ECUEJ64J38ZKXJJAFSSFFB4HLWT6CS","Free publicly accessible",47.087455,7.827174,"Wyssachen","CHE","4954","Dürrenbühl 122",TRUE,NA,"auto","False",22,"AC_3_PHASE"
"10035","CH*ECUE5SFSFDDVUFYN7VT2SAPRUNQAX3","CH*ECUE5SFSFDDVUFYN7VT2SAPRUNQAX3","Free publicly accessible",47.08745,7.827148,"Wyssachen","CHE","4954","Dürrenbühl 122",TRUE,NA,"auto","False",22,"AC_3_PHASE"
"10036","CH*ECUEWMJ8DXW26X6QJZVK58XE5BPGDW","CH*ECUEWMJ8DXW26X6QJZVK58XE5BPGDW","Free publicly accessible",46.926533,7.501452,"Muri bei Bern","CHE","3074","Lückhalde 12b",TRUE,NA,"auto","False",11,"AC_3_PHASE"
"10037","CH*ECUEWSV5T5MQM27XDLD9A6LCNYW432","CH*ECUEWSV5T5MQM27XDLD9A6LCNYW432","Free publicly accessible",47.086109,7.825881,"Wyssachen","CHE","4954","Dürrenbühl 122",TRUE,NA,"auto","False",22,"AC_3_PHASE"
"10038","CH*ECUENNHWVSV535GFQQRMV27V3K37BA","CH*ECUENNHWVSV535GFQQRMV27V3K37BA","Free publicly accessible",47.086719,7.826011,"Wyssachen","CHE","4954","Dürrenbühl 122",TRUE,NA,"auto","False",22,"AC_3_PHASE"
"10039","CH*ECUE5RLHSFUAEVS99V5VM87HSVVEDZ","CH*ECUE5RLHSFUAEVS99V5VM87HSVVEDZ","Free publicly accessible",47.086751,7.826034,"Wyssachen","CHE","4954","Dürrenbühl 122",TRUE,NA,"auto","False",22,"AC_3_PHASE"
"10040","CH*ECUEUT4BNH5FYGNBAR9J77HH64ML4Q","CH*ECUEUT4BNH5FYGNBAR9J77HH64ML4Q","Free publicly accessible",47.237475,8.952774,"Neuhaus","CHE","8732","Weierstrasse 2",TRUE,NA,"auto","False",22,"AC_3_PHASE"
"10041","CH*ECUEFCNV5ALYPCGFZU9LLBH65ATHL3","CH*ECUEFCNV5ALYPCGFZU9LLBH65ATHL3","Free publicly accessible",47.547916,9.219019,"Erlen","CHE","8586","Beckenmoosstrasse 4",TRUE,NA,"auto","False",0,"AC_3_PHASE"
"10042","CH*ECUE4FQ3RDKRMGSA7XGEGV4NRAC4PA","CH*ECUE4FQ3RDKRMGSA7XGEGV4NRAC4PA","Free publicly accessible",47.086093,7.825821,"Wyssachen","CHE","4954","Dürrenbühl 122",TRUE,NA,"auto","False",22,"AC_3_PHASE"
"10043","CH*ECUEVVUWYPNULMHF2AAXMU5AQS7WHQ","CH*ECUEVVUWYPNULMHF2AAXMU5AQS7WHQ","Free publicly accessible",47.086699,7.825998,"Wyssachen","CHE","4954","Dürrenbühl 122",TRUE,NA,"auto","False",0,"AC_3_PHASE"
"10044","CH*ECUEP2C5K9DG5RFEMDRX247KUX34RS","CH*ECUEP2C5K9DG5RFEMDRX247KUX34RS","Free publicly accessible",47.086736,7.826023,"Wyssachen","CHE","4954","Dürrenbühl 122",TRUE,NA,"auto","False",22,"AC_3_PHASE"
"10045","CH*ECUEHJEA4UDWZU9CTXT8B7RUA94LTQ","CH*ECUEHJEA4UDWZU9CTXT8B7RUA94LTQ","Free publicly accessible",47.240572,8.64221,"Au ZH","CHE","8804","Moosacherstrasse 4",TRUE,NA,"auto","False",22,"AC_3_PHASE"
"10046","CH*ECUE5XYCVXE77LLHH3R5HDHEX4P7RX","CH*ECUE5XYCVXE77LLHH3R5HDHEX4P7RX","Free publicly accessible",47.131248,7.472557,"Mühledorf","CHE","4583","Aetigkofenstrasse 20",TRUE,NA,"auto","False",11,"AC_3_PHASE"
"10047","CH*ECUE5FDF42852R54RF9ZY7534EWU7Q","CH*ECUE5FDF42852R54RF9ZY7534EWU7Q","Free publicly accessible",47.240572,8.64221,"Au ZH","CHE","8804","Moosacherstrasse 4",TRUE,NA,"auto","False",22,"AC_3_PHASE"
"10048","CH*ECUE7K2DDW7J2NC7FYJ7ZDFXD2C97Z","CH*ECUE7K2DDW7J2NC7FYJ7ZDFXD2C97Z","Free publicly accessible",47.562908,8.880046,"Frauenfeld","CHE","8500","Schaffhauserstrasse 50",TRUE,NA,"auto","False",11,"AC_3_PHASE"
"10049","CH*ECUEY6SX946RYY9FY8C9GD5F6N5CFA","CH*ECUEY6SX946RYY9FY8C9GD5F6N5CFA","Free publicly accessible",47.562908,8.880046,"Frauenfeld","CHE","8500","Schaffhauserstrasse 50",TRUE,NA,"auto","False",11,"AC_3_PHASE"
"10050","CH*ECUEVYKBYB3ZDFH3C4M5AJZ2RA32JZ","CH*ECUEVYKBYB3ZDFH3C4M5AJZ2RA32JZ","Free publicly accessible",47.226234,8.95655,"Schmerikon","CHE","8716","Mürtschenstrasse 18",TRUE,NA,"auto","False",11,"AC_3_PHASE"
"10051","CH*ECUELZTJDKZSJB5QZC2GY8UHNVL3HZ","CH*ECUELZTJDKZSJB5QZC2GY8UHNVL3HZ","Free publicly accessible",47.226268,8.956663,"Schmerikon","CHE","8716","Mürtschenstrasse 18",TRUE,NA,"auto","False",11,"AC_3_PHASE"
"10052","CH*ECUEFPRNUAG2SBQK7EGH35MHNGP6TQ","CH*ECUEFPRNUAG2SBQK7EGH35MHNGP6TQ","Free publicly accessible",47.475428,7.740046,"Liestal","CHE","4410","Benzburweg 28",TRUE,NA,"auto","False",11,"AC_3_PHASE"
"10053","CH*ECUE6PN49C2YB87LWJBJ22FK6XTK8W","CH*ECUE6PN49C2YB87LWJBJ22FK6XTK8W","Free publicly accessible",46.754433,7.628622,"Thun","CHE","3600","Mönchstrasse 2",TRUE,NA,"auto","False",22,"AC_3_PHASE"
"10054","CH*ECUEE6EV9UMN7HTNERKKZEP2L4F5FX","CH*ECUEE6EV9UMN7HTNERKKZEP2L4F5FX","Free publicly accessible",47.473994,9.046808,"Wil","CHE","9500","Obere Hofbergstrasse 10",TRUE,NA,"auto","False",0,"AC_3_PHASE"
"10055","CH*ECUENL4HGBNE8X6PADKFQW926VPT5Z","CH*ECUENL4HGBNE8X6PADKFQW926VPT5Z","Free publicly accessible",47.473988,9.046783,"Wil","CHE","9500","Obere Hofbergstrasse 10",TRUE,NA,"auto","False",0,"AC_3_PHASE"
"10056","CH*ECUEJZESSN363Z3L9J9FBWRA3BEQTA","CH*ECUEJZESSN363Z3L9J9FBWRA3BEQTA","Free publicly accessible",46.860984,8.636988,"Schattdorf","CHE","6467","Umfahrungsstrasse",TRUE,NA,"auto","False",22,"AC_3_PHASE"
"10057","CH*ECUERS3HSP982SJCWFB946Y4YA4CTA","CH*ECUERS3HSP982SJCWFB946Y4YA4CTA","Free publicly accessible",46.860984,8.636988,"Schattdorf","CHE","6467","Umfahrungsstrasse",TRUE,NA,"auto","False",22,"AC_3_PHASE"
"10058","CH*ECUE4RJ7RJMF2PN3XAZQ73L7X7TLQA","CH*ECUE4RJ7RJMF2PN3XAZQ73L7X7TLQA","Free publicly accessible",46.015338,8.913885,"Bioggio","CHE","6934","Via Industria 1",TRUE,NA,"auto","False",22,"AC_3_PHASE"
"10059","CH*ECUE4CELDUMSX7DLF37FH8EL4DHX62","CH*ECUE4CELDUMSX7DLF37FH8EL4DHX62","Free publicly accessible",46.932599,7.504836,"Muri bei Bern","CHE","3073","Moosstrasse 2",TRUE,NA,"auto","False",22,"AC_3_PHASE"
"10060","CH*ECUEZTEJ77J98J4YW4PE5X95B8J872","CH*ECUEZTEJ77J98J4YW4PE5X95B8J872","Free publicly accessible",47.446373,9.651372,"St. Margrethen","CHE","9430","Neugrütstrasse 3",TRUE,NA,"auto","False",22,"AC_3_PHASE"
"10061","CH*ECUEYW57R72WXRVWALRZGPREUYCD62","CH*ECUEYW57R72WXRVWALRZGPREUYCD62","Free publicly accessible",47.44639,9.651377,"St. Margrethen","CHE","9430","Neugrütstrasse 3",TRUE,NA,"auto","False",22,"AC_3_PHASE"
"10062","CH*ECUE4LB4X5FPKYRUWDCFV5A5WZ77G3","CH*ECUE4LB4X5FPKYRUWDCFV5A5WZ77G3","Free publicly accessible",NA,NA,"-","CHE","-","中国河北省石家庄市裕华区海河道2JXF+9RQ 邮政编码: 050036",TRUE,NA,"auto","False",0,"AC_3_PHASE"
"10063","CH*ECUEAMAWD2LAZEYSYTCNRLWBKE2HZW","CH*ECUEAMAWD2LAZEYSYTCNRLWBKE2HZW","Free publicly accessible",NA,NA,"-","CHE","-","中国河北省石家庄市裕华区海河道2JXF+9RQ 邮政编码: 050036",TRUE,NA,"auto","False",0,"AC_3_PHASE"
"10064","CH*ECUEQYHMUHL9JZDFYPZB23YKVLL5NQ","CH*ECUEQYHMUHL9JZDFYPZB23YKVLL5NQ","Free publicly accessible",NA,NA,"-","CHE","-","中国河北省石家庄市裕华区海河道2JXF+9RQ 邮政编码: 050036",TRUE,NA,"auto","False",0,"AC_3_PHASE"
"10065","CH*ECUE4ZST6PDCXRHQYLZ2Y675AB9UA2","CH*ECUE4ZST6PDCXRHQYLZ2Y675AB9UA2","Free publicly accessible",NA,NA,"-","CHE","-","中国河北省石家庄市裕华区海河道2JXF+9RQ 邮政编码: 050036",TRUE,NA,"auto","False",0,"AC_3_PHASE"
"10066","CH*ECUEQPW6UD7PMK93YMX3EUJLK49NHA","CH*ECUEQPW6UD7PMK93YMX3EUJLK49NHA","Free publicly accessible",NA,NA,"-","CHE","-","中国河北省石家庄市裕华区海河道2JXF+9RQ 邮政编码: 050036",TRUE,NA,"auto","False",0,"AC_3_PHASE"
"10067","CH*ECUEPEEUYE8AYU3TQ8KXFKAC5HXGC3","CH*ECUEPEEUYE8AYU3TQ8KXFKAC5HXGC3","Free publicly accessible",47.446426,9.65138,"St. Margrethen","CHE","9430","Neugrütstrasse 3",TRUE,NA,"auto","False",22,"AC_3_PHASE"
"10068","CH*ECUESZU47XCZ3BXXDWAV5H8TMRXUKX","CH*ECUESZU47XCZ3BXXDWAV5H8TMRXUKX","Free publicly accessible",46.945608,7.377357,"-","CHE","-","Colombstrasse 40_EHP Nr. 13",TRUE,NA,"auto","False",0,"AC_3_PHASE"
"10069","CH*ECUEY8E84BECQV62AVYTPWT4SX8U2W","CH*ECUEY8E84BECQV62AVYTPWT4SX8U2W","Free publicly accessible",46.932605,7.504837,"Muri bei Bern","CHE","3073","Moosstrasse 2",TRUE,NA,"auto","False",22,"AC_3_PHASE"
"10070","CH*ECUEPQ7RWJEH68ZV34T4GGNNWU3KJ3","CH*ECUEPQ7RWJEH68ZV34T4GGNNWU3KJ3","Free publicly accessible",46.945592,7.377384,"-","CHE","-","Colombstrasse 40_EHP Nr. 7",TRUE,NA,"auto","False",0,"AC_3_PHASE"
"10071","CH*ECUEYHRMLXBTEU2R5QCM9FWZF457BW","CH*ECUEYHRMLXBTEU2R5QCM9FWZF457BW","Free publicly accessible",47.446407,9.651377,"St. Margrethen","CHE","9430","Neugrütstrasse 3",TRUE,NA,"auto","False",22,"AC_3_PHASE"
"10072","CH*ECUEQJKCZM87AM47HQ56ZTFBMQH56A","CH*ECUEQJKCZM87AM47HQ56ZTFBMQH56A","Free publicly accessible",46.945593,7.377357,"-","CHE","-","Colombstrasse 40_EHP Nr. 8",TRUE,NA,"auto","False",0,"AC_3_PHASE"
"10073","CH*ECUE9CBP6KKAFYAERKR8L269BZ3M52","CH*ECUE9CBP6KKAFYAERKR8L269BZ3M52","Free publicly accessible",46.945607,7.377369,"-","CHE","-","Colombstrasse 40_EHP Nr. 12",TRUE,NA,"auto","False",0,"AC_3_PHASE"
"10074","CH*ECUECFZV8XQH3XMCEREDYHUZ9LJ3PQ","CH*ECUECFZV8XQH3XMCEREDYHUZ9LJ3PQ","Free publicly accessible",47.00098,8.224243,"Schwarzenberg","CHE","6013","6013 Eigenthal",TRUE,NA,"auto","False",22,"AC_3_PHASE"
"10075","CH*ECUEE7D5NGQRWZLDSH5TPE6NJHVY23","CH*ECUEE7D5NGQRWZLDSH5TPE6NJHVY23","Free publicly accessible",47.00098,8.224227,"Schwarzenberg","CHE","6013","6013 Eigenthal",TRUE,NA,"auto","False",22,"AC_3_PHASE"
"10076","CH*ECUEL4LD7C5PE4NZK2EGNQPZJ3AJV2","CH*ECUEL4LD7C5PE4NZK2EGNQPZJ3AJV2","Free publicly accessible",47.503144,9.358282,"Lömmenschwil","CHE","9308","Bahnhofstrasse 4",TRUE,NA,"auto","False",0,"AC_3_PHASE"
"10077","CH*ECUEW3NXQNGMCQ6UWLNJSLL7YWZ7VX","CH*ECUEW3NXQNGMCQ6UWLNJSLL7YWZ7VX","Free publicly accessible",47.503144,9.358282,"Lömmenschwil","CHE","9308","Bahnhofstrasse 4",TRUE,NA,"auto","False",0,"AC_3_PHASE"
"10078","CH*ECUE8ZFKWV2CDMDG52RUL8QWANUT4W","CH*ECUE8ZFKWV2CDMDG52RUL8QWANUT4W","Free publicly accessible",46.405311,8.153502,"Ernen","CHE","3995","Mühlebachstrasse 52",TRUE,NA,"auto","False",11,"AC_3_PHASE"
"10079","CH*ECUET2J9EC8DWPQYC3Z939Y32AFSKX","CH*ECUET2J9EC8DWPQYC3Z939Y32AFSKX","Free publicly accessible",46.974846,8.773326,"Muotathal","CHE","6436","Wyden 2",TRUE,NA,"auto","False",22,"AC_3_PHASE"
"10080","CH*ECUEWRFWRBR8ZTU5TNK6UA6ZYEFXUX","CH*ECUEWRFWRBR8ZTU5TNK6UA6ZYEFXUX","Free publicly accessible",47.493841,8.254176,"Turgi","CHE","5300","Floraweg 4",TRUE,NA,"auto","False",22,"AC_3_PHASE"
"10081","CH*ECUEVV7Y8BQBJDCKM2U4BREGKL5MCQ","CH*ECUEVV7Y8BQBJDCKM2U4BREGKL5MCQ","Free publicly accessible",47.026564,8.636279,"Seewen","CHE","6423","Feld 37",TRUE,NA,"auto","False",22,"AC_3_PHASE"
"10082","CH*ECUE8YG76MTZUK5YEWYBFNP4PTCLKW","CH*ECUE8YG76MTZUK5YEWYBFNP4PTCLKW","Free publicly accessible",47.493813,8.254186,"Turgi","CHE","5300","Floraweg 4",TRUE,NA,"auto","False",22,"AC_3_PHASE"
"10083","CH*ECUEM87NX8BV242RJSD7SKVRL9DBV2","CH*ECUEM87NX8BV242RJSD7SKVRL9DBV2","Free publicly accessible",46.974137,6.877124,"Auvernier","CHE","2012","Rte des Graviers 3",TRUE,NA,"auto","False",11,"AC_3_PHASE"
"10084","CH*ECUE2HLMM25NH9L7J4MHDE45A83L4Q","CH*ECUE2HLMM25NH9L7J4MHDE45A83L4Q","Free publicly accessible",47.474293,9.056373,"Wil","CHE","9500","Langeggweg 1",TRUE,NA,"auto","False",0,"AC_3_PHASE"
"10085","CH*ECUE99D6TKXZYENBFNPYNPDF46DU9W","CH*ECUE99D6TKXZYENBFNPYNPDF46DU9W","Free publicly accessible",46.549577,6.569655,"Crissier","CHE","1023","Chem. de Saugy 22",TRUE,NA,"auto","False",22,"AC_3_PHASE"
"10086","CH*ECUE2MFKQS73KHMLWFZP7WC725DYGW","CH*ECUE2MFKQS73KHMLWFZP7WC725DYGW","Free publicly accessible",46.549577,6.569655,"Crissier","CHE","1023","Chem. de Saugy 22",TRUE,NA,"auto","False",22,"AC_3_PHASE"
"10087","CH*ECUE97EAFTEH3E9VYC9DCXRGKLUQ3W","CH*ECUE97EAFTEH3E9VYC9DCXRGKLUQ3W","Free publicly accessible",47.080062,9.477231,"Azmos","CHE","9478","Feldgass",TRUE,NA,"auto","False",22,"AC_3_PHASE"
"10088","CH*ECUEKDQP9FF3W7KCY8ZN8QB63KBRMA","CH*ECUEKDQP9FF3W7KCY8ZN8QB63KBRMA","Free publicly accessible",47.080062,9.477231,"Azmos","CHE","9478","Feldgass",TRUE,NA,"auto","False",22,"AC_3_PHASE"
"10089","CH*ECUEN3HT9XKLSUX6S8GJYSYV5ZJEHA","CH*ECUEN3HT9XKLSUX6S8GJYSYV5ZJEHA","Free publicly accessible",46.549659,6.569624,"Crissier","CHE","1023","Chem. de Saugy 22",TRUE,NA,"auto","False",22,"AC_3_PHASE"
